Valueset OID,Code,Display,Code System OID,Status,Date,FHIR ValueSet Identifier,FHIR Code System URI
,122302,Guidewire crossing lesion successful,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122303,Angioplasty balloon inflated,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122304,Angioplasty balloon deflated,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122305,Device deployed,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122306,Stent re-expanded,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122307,Object removed,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122308,Radiation applied,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122309,Radiation removed,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122310,Interventional device placement unsuccessful,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122311,Interventional device placed,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122312,Intervention performed,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122313,Interventional device withdrawn,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122319,Catheter Size,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122320,Injectate Temperature,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122321,Injectate Volume,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122322,Calibration Factor,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122325,IVUS Report,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122330,EEM Diameter,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122331,Plaque Plus Media Thickness,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122332,Lumen Perimeter,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122333,EEM Cross-Sectional Area,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122334,Plaque plus Media Cross-Sectional Area,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122335,In-Stent Neointimal Cross-Sectional Area,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122336,Vascular Volume measurement length,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122337,Relative position,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122339,Stent Volume Obstruction,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122340,Fiducial feature,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122341,Calcium Length,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122343,Lumen Eccentricity Index,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122344,Plaque plus Media Eccentricity Index,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122345,Remodeling Index,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122346,Stent Symmetry Index,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122347,Stent Expansion Index,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122348,Lumen Shape Index,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122350,Lumen Diameter Ratio,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122351,Stent Diameter Ratio,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122352,EEM Diameter Ratio,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122354,Plaque Burden,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122355,Arc of Calcium,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122356,Soft plaque,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122357,In-Stent Neointima,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122360,True Lumen,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122361,False Lumen,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122363,Plaque Rupture,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122364,Stent Gap,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122367,T-1 Worst,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122368,T-2 Secondary,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122369,T-3 Secondary,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122370,T-4 Secondary,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122371,EEM Volume,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122372,Lumen Volume,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122374,In-Stent Neointimal Volume,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122375,Native Plaque Volume,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122376,Total Plaque Volume,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122380,Proximal Reference,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122381,Distal Reference,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122382,Site of Lumen Minimum,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122383,Entire Pullback,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122384,Stented Region,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122385,Proximal Stent Margin,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122386,Distal Stent Margin,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122387,Dissection Classification,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122388,Intra-stent Dissection,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122389,Vulnerable Plaque,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122390,Eroded Plaque,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122391,Relative Stenosis Severity,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122393,Restenotic Lesion,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122394,Fibro-Lipidic Plaque,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122395,Necrotic-Lipidic Plaque,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122398,Intimal Dissection,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122399,Medial Dissection,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122400,Simultaneously Acquired,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122401,Same Anatomy,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122402,Same Indication,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122403,For Attenuation Correction,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122404,Reconstructed,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122405,Algorithm Manufacturer,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122406,Left Atrial Ejection Fraction by Angiography,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122407,Left Atrial ED Volume,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122408,Left Atrial ES Volume,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122410,Contour Realignment,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122411,Threshold Value,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122417,Regional Abnormal Wall Motion,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122421,Calibration Object,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122422,Calibration Method,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122423,Calibration Object Size,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122428,Area Length Method,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122429,Volume Method,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122430,Reference Method,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122431,Regression Slope ED,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122432,Regression Offset ED,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122433,Regression Slope ES,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122434,Regression Offset ES,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122435,Regression Volume Exponent,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122438,Reference Points,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122445,Wall Thickness,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122446,Wall Volume,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122447,Wall Mass,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122448,Wall Stress,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122449,Centerline Wall Motion Analysis,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122450,Normalized Chord Length,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122451,Abnormal Region,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122452,First Chord of Abnormal Region,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122453,Last Chord of Abnormal Region,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122459,Territory Region Severity,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122461,Opposite Region Severity,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122464,LAD Region in RAO Projection,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122465,RCA Region in ROA Projection,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122466,Single LAD Region in RAO Projection,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122467,Single RCA Region in RAO Projection,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122468,Multiple LAD Region in RAO Projection,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122469,Multiple RCA Region in RAO Projection,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122470,LAD Region in LAO Projection,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122471,RCA Region in LAO Projection,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122472,CFX Region in LAO Projection,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122473,Circular Method,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122474,Densitometric Method,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122475,Center of Gravity,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122476,Long Axis Based,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122477,No Realignment,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122480,Vessel Lumen Cross-Sectional Area,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122481,Contour Start,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122482,Contour End,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122485,Sphere,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122486,Geometric Isocenter,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122487,Geometric Non-Isocenter,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122488,Calibration Object Used,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122489,Curve Fitted Reference,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122490,Interpolated Local Reference,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122491,Mean Local Reference,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122493,Radial Based Wall Motion Analysis,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122495,Regional Contribution to Ejection Fraction,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122496,Radial Shortening,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122497,Landmark Based Wall Motion Analysis,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122498,Slice Contribution to Ejection Fraction,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122499,Frame to Frame Analysis,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122501,Area of closed irregular polygon,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122502,Area of a closed NURBS,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122503,Integration of sum of closed areas on contiguous slices,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122505,Calibration,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122507,Left Contour,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122508,Right Contour,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122509,Diameter Graph,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122510,Length Luminal Segment,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122511,Graph Increment,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122516,Site of Maximum Luminal,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122517,Densitometric Luminal Cross-sectional Area Graph,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122528,Position of Proximal Border,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122529,Position of Distal Border,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122542,Plaque Area,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122544,Diameter Symmetry,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122545,Area Symmetry,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122546,Inflow Angle,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122547,Outflow Angle,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122548,Stenotic Flow Reserve,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122549,Poiseuille Resistance,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122550,Turbulence Resistance,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122551,Pressure Drop at SFR,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122554,Segmentation Method,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122555,Estimated Normal Flow,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122558,Area Length Kennedy,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122559,Area Length Dodge,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122560,Area Length Wynne,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122562,Multiple Slices,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122563,Boak,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122564,TS Pyramid,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122565,Two Chamber,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122566,Parallelepiped,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122572,BSA^1.219,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122574,Equidistant method,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122575,User selected method,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122582,Left ventricular posterobasal segment,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122600,Cardiovascular Analysis Report,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122601,Ventricular Analysis,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122602,Myocardial Perfusion Analysis,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122603,Calcium Scoring Analysis,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122604,Flow Quantification,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122605,Vascular Morphological Analysis,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122606,Vascular Functional Analysis,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122607,Thickening Analysis,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
,122608,Absolute Values Of Ventricular Measurements,,active,2010-08-26,http://nema.org/dicom/vs/dcid,http://nema.org/dicom/dcid
